,attack
19439,0
19440,0
19441,0
19442,0
19443,1
19444,0
19445,0
19446,0
19447,1
19448,0
19449,0
19450,0
19451,0
19452,1
19453,1
19454,1
19455,1
19456,0
19457,1
19458,0
19459,0
19460,1
19461,1
19462,0
19463,1
19464,1
19465,1
19466,0
19467,1
19468,0
19469,0
19470,0
19471,1
19472,0
19473,0
19474,0
19475,0
19476,1
19477,1
19478,0
19479,1
19480,0
19481,1
19482,1
19483,1
19484,1
19485,0
19486,0
19487,0
19488,1
19489,0
19490,0
19491,0
19492,0
19493,0
19494,1
19495,0
19496,0
19497,0
19498,1
19499,1
19500,0
19501,1
19502,0
19503,0
19504,1
19505,1
19506,0
19507,0
19508,1
19509,0
19510,1
19511,0
19512,1
19513,1
19514,1
19515,1
19516,1
19517,0
19518,0
19519,0
19520,1
19521,0
19522,0
19523,0
19524,0
19525,1
19526,0
19527,0
19528,0
19529,1
19530,0
19531,0
19532,1
19533,0
19534,1
19535,1
19536,0
19537,0
19538,0
19539,1
19540,0
19541,0
19542,0
19543,1
19544,1
19545,0
19546,0
19547,1
19548,1
19549,1
19550,1
19551,0
19552,0
19553,0
19554,0
19555,0
19556,0
19557,1
19558,0
19559,1
19560,0
19561,0
19562,0
19563,0
19564,1
19565,0
19566,1
19567,0
19568,0
19569,0
19570,0
19571,0
19572,1
19573,0
19574,1
19575,0
19576,0
19577,1
19578,0
19579,0
19580,1
19581,0
19582,1
19583,0
19584,0
19585,1
19586,0
19587,1
19588,0
19589,1
19590,1
19591,1
19592,1
19593,1
19594,0
19595,0
19596,0
19597,0
19598,0
19599,1
19600,0
19601,1
19602,0
19603,1
19604,0
19605,0
19606,0
19607,0
19608,1
19609,1
19610,1
19611,0
19612,0
19613,0
19614,1
19615,0
19616,0
19617,0
19618,1
19619,1
19620,0
19621,1
19622,1
19623,1
19624,1
19625,0
19626,1
19627,1
19628,0
19629,0
19630,1
19631,0
19632,0
19633,0
19634,1
19635,0
19636,1
19637,1
19638,0
19639,0
19640,0
19641,1
19642,1
19643,1
19644,0
19645,1
19646,1
19647,1
19648,1
19649,0
19650,0
19651,0
19652,1
19653,1
19654,0
19655,0
19656,0
19657,0
19658,1
19659,0
19660,0
19661,1
19662,1
19663,1
19664,0
19665,0
19666,0
19667,0
19668,0
19669,1
19670,0
19671,1
19672,0
19673,1
19674,0
19675,1
19676,0
19677,0
19678,1
19679,0
19680,1
19681,1
19682,0
19683,1
19684,0
19685,0
19686,0
19687,0
19688,1
19689,1
19690,0
19691,0
19692,1
19693,1
19694,0
19695,0
19696,0
19697,0
19698,0
19699,0
19700,0
19701,1
19702,0
19703,0
19704,1
19705,0
19706,0
19707,1
19708,0
19709,0
19710,0
19711,1
19712,0
19713,1
19714,0
19715,1
19716,0
19717,0
19718,1
19719,1
19720,1
19721,0
19722,1
19723,1
19724,1
19725,1
19726,0
19727,0
19728,0
19729,0
19730,1
19731,0
19732,0
19733,1
19734,0
19735,0
19736,0
19737,0
19738,0
19739,0
19740,1
19741,1
19742,0
19743,1
19744,0
19745,0
19746,0
19747,0
19748,0
19749,1
19750,1
19751,1
19752,1
19753,0
19754,0
19755,0
19756,1
19757,1
19758,1
19759,1
19760,1
19761,0
19762,1
19763,0
19764,0
19765,0
19766,0
19767,0
19768,1
19769,0
19770,1
19771,0
19772,0
19773,0
19774,0
19775,0
19776,0
19777,0
19778,0
19779,1
19780,0
19781,1
19782,1
19783,1
19784,0
19785,1
19786,1
19787,1
19788,0
19789,0
19790,0
19791,0
19792,1
19793,0
19794,0
19795,0
19796,1
19797,1
19798,0
19799,1
19800,0
19801,1
19802,0
19803,0
19804,0
19805,1
19806,1
19807,1
19808,0
19809,0
19810,0
19811,0
19812,1
19813,0
19814,0
19815,1
19816,1
19817,1
19818,1
19819,0
19820,0
19821,1
19822,0
19823,0
19824,0
19825,0
19826,1
19827,0
19828,1
19829,0
19830,0
19831,1
19832,1
19833,0
19834,0
19835,1
19836,0
19837,1
19838,1
19839,1
19840,0
19841,0
19842,0
19843,0
19844,1
19845,0
19846,1
19847,0
19848,1
19849,0
19850,0
19851,1
19852,0
19853,0
19854,0
19855,0
19856,1
19857,0
19858,0
19859,1
19860,0
19861,1
19862,0
19863,1
19864,0
19865,0
19866,0
19867,1
19868,1
19869,0
19870,1
19871,1
19872,0
19873,0
19874,1
19875,1
19876,0
19877,1
19878,1
19879,0
19880,0
19881,1
19882,0
19883,0
19884,0
19885,1
19886,1
19887,0
19888,0
19889,0
19890,0
19891,1
19892,1
19893,1
19894,0
19895,1
19896,1
19897,1
19898,1
19899,0
19900,1
19901,0
19902,0
19903,1
19904,0
19905,1
19906,0
19907,0
19908,0
19909,0
19910,0
19911,1
19912,0
19913,0
19914,0
19915,0
19916,0
19917,0
19918,0
19919,0
19920,1
19921,1
19922,1
19923,1
19924,0
19925,1
19926,0
19927,0
19928,1
19929,1
19930,0
19931,1
19932,1
19933,1
19934,1
19935,1
19936,1
19937,0
19938,0
19939,1
19940,0
19941,1
19942,0
19943,0
19944,1
19945,1
19946,0
19947,0
19948,1
19949,0
19950,0
19951,0
19952,1
19953,0
19954,1
19955,1
19956,1
19957,0
19958,1
19959,0
19960,0
19961,1
19962,0
19963,0
19964,1
19965,0
19966,0
19967,0
19968,0
19969,1
19970,0
19971,1
19972,0
19973,1
19974,0
19975,0
19976,0
19977,0
19978,0
19979,0
19980,1
19981,0
19982,0
19983,0
19984,1
19985,0
19986,0
19987,0
19988,0
19989,1
19990,1
19991,0
19992,1
19993,0
19994,0
19995,1
19996,1
19997,1
19998,0
19999,0
20000,1
20001,0
20002,0
20003,0
20004,0
20005,1
20006,1
20007,0
20008,1
20009,0
20010,0
20011,0
20012,0
20013,0
20014,0
20015,0
20016,0
20017,0
20018,0
20019,1
20020,1
20021,0
20022,0
20023,0
20024,0
20025,0
20026,1
20027,0
20028,1
20029,0
20030,1
20031,1
20032,1
20033,0
20034,1
20035,0
20036,1
20037,0
20038,0
20039,0
20040,0
20041,0
20042,1
20043,1
20044,0
20045,1
20046,0
20047,0
20048,0
20049,0
20050,0
20051,0
20052,0
20053,0
20054,0
20055,1
20056,0
20057,0
20058,1
20059,1
20060,0
20061,1
20062,0
20063,0
20064,1
20065,0
20066,1
20067,0
20068,0
20069,0
20070,0
20071,0
20072,0
20073,0
20074,0
20075,0
20076,1
20077,1
20078,1
20079,0
20080,0
20081,1
20082,0
20083,0
20084,0
20085,1
20086,1
20087,0
20088,0
20089,0
20090,1
20091,0
20092,0
20093,0
20094,0
20095,0
20096,0
20097,1
20098,0
20099,1
20100,0
20101,1
20102,1
20103,1
20104,1
20105,1
20106,0
20107,0
20108,0
20109,0
20110,0
20111,0
20112,0
20113,1
20114,0
20115,1
20116,1
20117,1
20118,1
20119,0
20120,1
20121,0
20122,0
20123,1
20124,1
20125,1
20126,1
20127,0
20128,1
20129,0
20130,0
20131,1
20132,1
20133,1
20134,1
20135,1
20136,0
20137,1
20138,0
20139,1
20140,0
20141,0
20142,0
20143,0
20144,0
20145,0
20146,0
20147,1
20148,0
20149,1
20150,1
20151,0
20152,0
20153,0
20154,0
20155,0
20156,0
20157,0
20158,0
20159,0
20160,0
20161,1
20162,0
20163,1
20164,0
20165,0
20166,1
20167,1
20168,0
20169,1
20170,1
20171,1
20172,1
20173,0
20174,0
20175,1
20176,0
20177,1
20178,0
20179,0
20180,0
20181,1
20182,0
20183,1
20184,0
20185,0
20186,1
20187,0
20188,0
20189,0
20190,1
20191,0
20192,0
20193,1
20194,0
20195,1
20196,0
20197,0
20198,0
20199,1
20200,1
20201,0
20202,1
20203,0
20204,0
20205,0
20206,0
20207,0
20208,0
20209,0
20210,1
20211,0
20212,0
20213,0
20214,0
20215,0
20216,1
20217,0
20218,0
20219,0
20220,0
20221,1
20222,0
20223,1
20224,0
20225,1
20226,1
20227,1
20228,1
20229,0
20230,1
20231,0
20232,1
20233,0
20234,1
20235,1
20236,1
20237,1
20238,1
20239,1
20240,0
20241,0
20242,0
20243,0
20244,1
20245,0
20246,0
20247,1
20248,1
20249,1
20250,1
20251,1
20252,0
20253,1
20254,0
20255,0
20256,0
20257,1
20258,1
20259,0
20260,0
20261,0
20262,1
20263,1
20264,1
20265,1
20266,1
20267,1
20268,0
20269,0
20270,0
20271,1
20272,1
20273,0
20274,1
20275,0
20276,0
20277,1
20278,0
20279,1
20280,1
20281,1
20282,1
20283,0
20284,1
20285,0
20286,1
20287,1
20288,1
20289,1
20290,0
20291,1
20292,1
20293,1
20294,0
20295,1
20296,0
20297,1
20298,0
20299,1
20300,0
20301,1
20302,0
20303,0
20304,1
20305,0
20306,0
20307,1
20308,0
20309,0
20310,0
20311,0
20312,0
20313,1
20314,0
20315,0
20316,0
20317,0
20318,1
20319,1
20320,0
20321,0
20322,0
20323,0
20324,1
20325,0
20326,0
20327,0
20328,0
20329,1
20330,0
20331,1
20332,0
20333,0
20334,1
20335,0
20336,0
20337,0
20338,1
20339,0
20340,0
20341,1
20342,0
20343,0
20344,1
20345,1
20346,0
20347,0
20348,0
20349,1
20350,0
20351,1
20352,0
20353,1
20354,0
20355,0
20356,0
20357,0
20358,0
20359,0
20360,0
20361,1
20362,1
20363,0
20364,1
20365,0
20366,1
20367,1
20368,0
20369,0
20370,0
20371,1
20372,0
20373,0
20374,1
20375,0
20376,0
20377,0
20378,0
20379,0
20380,1
20381,0
20382,1
20383,0
20384,0
20385,0
20386,0
20387,1
20388,1
20389,1
20390,1
20391,0
20392,0
20393,0
20394,0
20395,0
20396,0
20397,0
20398,1
20399,1
20400,1
20401,0
20402,1
20403,1
20404,0
20405,0
20406,1
20407,0
20408,0
20409,0
20410,1
20411,1
20412,1
20413,1
20414,1
20415,0
20416,0
20417,0
20418,1
20419,0
20420,1
20421,1
20422,1
20423,1
20424,0
20425,1
20426,1
20427,0
20428,0
20429,0
20430,1
20431,0
20432,0
20433,0
20434,1
20435,0
20436,0
20437,0
20438,0
20439,0
20440,1
20441,0
20442,0
20443,1
20444,0
20445,0
20446,0
20447,1
20448,1
20449,0
20450,1
20451,1
20452,1
20453,1
20454,1
20455,0
20456,1
20457,0
20458,0
20459,0
20460,1
20461,0
20462,0
20463,0
20464,0
20465,0
20466,0
20467,0
20468,1
20469,0
20470,0
20471,0
20472,0
20473,0
20474,1
20475,0
20476,1
20477,1
20478,1
20479,1
20480,0
20481,1
20482,1
20483,0
20484,0
20485,1
20486,0
20487,0
20488,0
20489,0
20490,1
20491,0
20492,0
20493,0
20494,1
20495,0
20496,1
20497,0
20498,0
20499,0
20500,0
20501,0
20502,0
20503,1
20504,0
20505,0
20506,0
20507,1
20508,0
20509,0
20510,0
20511,1
20512,1
20513,1
20514,1
20515,1
20516,1
20517,1
20518,1
20519,0
20520,0
20521,0
20522,0
20523,1
20524,0
20525,0
20526,0
20527,0
20528,1
20529,0
20530,1
20531,0
20532,1
20533,0
20534,0
20535,0
20536,1
20537,1
20538,1
20539,1
20540,0
20541,0
20542,0
20543,0
20544,0
20545,1
20546,1
20547,0
20548,1
20549,0
20550,0
20551,0
20552,1
20553,1
20554,1
20555,1
20556,0
20557,1
20558,0
20559,0
20560,1
20561,1
20562,0
20563,1
20564,1
20565,1
20566,0
20567,0
20568,0
20569,1
20570,1
20571,1
20572,1
20573,0
20574,0
20575,0
20576,1
20577,0
20578,1
20579,1
20580,1
20581,0
20582,0
20583,0
20584,1
20585,1
20586,1
20587,0
20588,1
20589,0
20590,0
20591,1
20592,1
20593,0
20594,1
20595,1
20596,0
20597,0
20598,0
20599,0
20600,0
20601,1
20602,0
20603,0
20604,1
20605,1
20606,0
20607,1
20608,0
20609,1
20610,0
20611,1
20612,1
20613,0
20614,1
20615,0
20616,1
20617,1
20618,0
20619,1
20620,1
20621,1
20622,0
20623,1
20624,0
20625,1
20626,0
20627,0
20628,0
20629,0
20630,0
20631,0
20632,0
20633,0
20634,0
20635,1
20636,0
20637,0
20638,1
20639,0
20640,0
20641,1
20642,1
20643,0
20644,0
20645,0
20646,0
20647,1
20648,0
20649,0
20650,0
20651,0
20652,1
20653,1
20654,1
20655,1
20656,1
20657,0
20658,1
20659,0
20660,1
20661,0
20662,0
20663,0
20664,1
20665,0
20666,0
20667,1
20668,0
20669,0
20670,0
20671,1
20672,0
20673,0
20674,0
20675,0
20676,1
20677,0
20678,0
20679,1
20680,0
20681,1
20682,0
20683,0
20684,0
20685,1
20686,1
20687,1
20688,0
20689,0
20690,0
20691,0
20692,1
20693,1
20694,1
20695,1
20696,0
20697,0
20698,1
20699,0
20700,1
20701,1
20702,1
20703,1
20704,1
20705,0
20706,0
20707,0
20708,0
20709,1
20710,0
20711,0
20712,1
20713,0
20714,0
20715,0
20716,0
20717,0
20718,1
20719,0
20720,0
20721,1
20722,0
20723,1
20724,0
20725,1
20726,0
20727,1
20728,0
20729,0
20730,0
20731,0
20732,0
20733,0
20734,1
20735,0
20736,0
20737,0
20738,0
20739,1
20740,1
20741,0
20742,0
20743,0
20744,0
20745,1
20746,1
20747,1
20748,0
20749,1
20750,0
20751,0
20752,1
20753,0
20754,0
20755,1
20756,0
20757,0
20758,0
20759,0
20760,1
20761,0
20762,1
20763,0
20764,0
20765,0
20766,1
20767,0
20768,1
20769,1
20770,0
20771,0
20772,1
20773,0
20774,1
20775,1
20776,1
20777,0
20778,1
20779,0
20780,1
20781,0
20782,1
20783,0
20784,0
20785,0
20786,0
20787,0
20788,0
20789,1
20790,1
20791,1
20792,0
20793,0
20794,0
20795,1
20796,0
20797,0
20798,0
20799,0
20800,0
20801,0
20802,1
20803,0
20804,0
20805,1
20806,0
20807,0
20808,0
20809,0
20810,0
20811,1
20812,1
20813,0
20814,0
20815,0
20816,1
20817,0
20818,0
20819,1
20820,1
20821,0
20822,1
20823,1
20824,0
20825,0
20826,1
20827,0
20828,1
20829,0
20830,0
20831,1
20832,0
20833,0
20834,0
20835,0
20836,0
20837,0
20838,1
20839,1
20840,0
20841,0
20842,0
20843,0
20844,0
20845,0
20846,1
20847,1
20848,0
20849,0
20850,0
20851,1
20852,1
20853,0
20854,1
20855,0
20856,0
20857,1
20858,1
20859,1
20860,0
20861,1
20862,0
20863,0
20864,0
20865,0
20866,0
20867,1
20868,0
20869,0
20870,0
20871,0
20872,0
20873,0
20874,1
20875,0
20876,1
20877,0
20878,1
20879,0
20880,0
20881,0
20882,0
20883,0
20884,0
20885,0
20886,0
20887,0
20888,0
20889,0
20890,0
20891,0
20892,0
20893,1
20894,0
20895,0
20896,0
20897,1
20898,1
20899,1
20900,1
20901,1
20902,0
20903,0
20904,0
20905,1
20906,0
20907,0
20908,0
20909,0
20910,0
20911,1
20912,0
20913,0
20914,1
20915,0
20916,0
20917,1
20918,1
20919,0
20920,0
20921,0
20922,1
20923,0
20924,0
20925,1
20926,0
20927,1
20928,0
20929,1
20930,0
20931,1
20932,0
20933,0
20934,0
20935,0
20936,1
20937,0
20938,1
20939,0
20940,0
20941,0
20942,0
20943,0
20944,1
20945,0
20946,0
20947,1
20948,0
20949,0
20950,0
20951,1
20952,1
20953,0
20954,0
20955,0
20956,0
20957,0
20958,0
20959,0
20960,1
20961,0
20962,0
20963,0
20964,0
20965,1
20966,0
20967,0
20968,1
20969,1
20970,0
20971,1
20972,1
20973,1
20974,1
20975,0
20976,1
20977,0
20978,0
20979,1
20980,0
20981,1
20982,0
20983,0
20984,0
20985,0
20986,1
20987,0
20988,1
20989,0
20990,0
20991,1
20992,0
20993,1
20994,0
20995,0
20996,1
20997,0
20998,0
20999,1
21000,0
21001,0
21002,1
21003,1
21004,0
21005,1
21006,0
21007,1
21008,0
21009,0
21010,1
21011,0
21012,0
21013,1
21014,0
21015,0
21016,1
21017,0
21018,0
21019,0
21020,1
21021,0
21022,0
21023,0
21024,1
21025,0
21026,0
21027,1
21028,1
21029,0
21030,0
21031,0
21032,1
21033,0
21034,0
21035,1
21036,0
21037,0
21038,0
21039,0
21040,0
21041,0
21042,1
21043,0
21044,0
21045,0
21046,1
21047,0
21048,0
21049,0
21050,1
21051,0
21052,1
21053,0
21054,1
21055,0
21056,1
21057,1
21058,0
21059,0
21060,1
21061,0
21062,0
21063,0
21064,0
21065,0
21066,0
21067,0
21068,0
21069,0
21070,1
21071,1
21072,0
21073,1
21074,0
21075,1
21076,1
21077,0
21078,0
21079,0
21080,0
21081,1
21082,0
21083,1
21084,1
21085,1
21086,1
21087,1
21088,1
21089,0
21090,0
21091,1
21092,0
21093,1
21094,0
21095,0
21096,0
21097,1
21098,0
21099,0
21100,1
21101,0
21102,1
21103,0
21104,0
21105,0
21106,1
21107,1
21108,0
21109,0
21110,1
21111,1
21112,0
21113,0
21114,1
21115,0
21116,1
21117,1
21118,0
21119,0
21120,0
21121,0
21122,0
21123,0
21124,1
21125,1
21126,0
21127,1
21128,1
21129,1
21130,1
21131,1
21132,0
21133,1
21134,1
21135,1
21136,1
21137,1
21138,1
21139,1
21140,0
21141,0
21142,0
21143,0
21144,0
21145,0
21146,0
21147,1
21148,0
21149,0
21150,0
21151,0
21152,1
21153,0
21154,0
21155,0
21156,1
21157,1
21158,0
21159,0
21160,0
21161,0
21162,1
21163,0
21164,0
21165,1
21166,0
21167,1
21168,0
21169,0
21170,0
21171,0
21172,0
21173,1
21174,0
21175,1
21176,0
21177,0
21178,0
21179,0
21180,0
21181,1
21182,0
21183,0
21184,0
21185,0
21186,1
21187,1
21188,1
21189,0
21190,0
21191,0
21192,0
21193,0
21194,0
21195,0
21196,0
21197,0
21198,1
21199,1
21200,1
21201,1
21202,0
21203,0
21204,1
21205,0
21206,1
21207,0
21208,1
21209,1
21210,0
21211,1
21212,1
21213,0
21214,0
21215,1
21216,0
21217,1
21218,1
21219,0
21220,1
21221,0
21222,0
21223,0
21224,1
21225,1
21226,0
21227,0
21228,1
21229,0
21230,0
21231,1
21232,0
21233,0
21234,1
21235,0
21236,0
21237,0
21238,0
21239,1
21240,0
21241,0
21242,0
21243,1
21244,0
21245,1
21246,0
21247,0
21248,1
21249,0
21250,0
21251,1
21252,1
21253,1
21254,1
21255,0
21256,1
21257,0
21258,0
21259,1
21260,0
21261,0
21262,0
21263,1
21264,0
21265,1
21266,1
21267,0
21268,0
21269,1
21270,1
21271,1
21272,0
21273,0
21274,0
21275,0
21276,0
21277,1
21278,0
21279,1
21280,0
21281,0
21282,0
21283,1
21284,0
21285,1
21286,0
21287,1
21288,0
21289,0
21290,0
21291,0
21292,1
21293,0
21294,0
21295,0
21296,0
21297,1
21298,0
21299,0
21300,0
21301,0
21302,1
21303,1
21304,0
21305,0
21306,1
21307,1
21308,0
21309,0
21310,0
21311,0
21312,1
21313,0
21314,0
21315,0
21316,0
21317,0
21318,1
21319,0
21320,1
21321,0
21322,1
21323,0
21324,0
21325,0
21326,0
21327,1
21328,0
21329,1
21330,0
21331,0
21332,0
21333,0
21334,0
21335,1
21336,0
21337,0
21338,0
21339,0
21340,0
21341,1
21342,0
21343,0
21344,0
21345,0
21346,1
21347,0
21348,0
21349,0
21350,0
21351,1
21352,1
21353,1
21354,1
21355,0
21356,0
21357,0
21358,1
21359,0
21360,0
21361,1
21362,0
21363,1
21364,0
21365,0
21366,1
21367,0
21368,0
21369,1
21370,0
21371,1
21372,0
21373,0
21374,0
21375,0
21376,1
21377,0
21378,0
21379,1
21380,0
21381,0
21382,0
21383,1
21384,0
21385,0
21386,1
21387,0
21388,0
21389,0
21390,0
21391,0
21392,1
21393,0
21394,0
21395,0
21396,0
21397,0
21398,0
21399,0
21400,1
21401,1
21402,0
21403,0
21404,0
21405,0
21406,1
21407,0
21408,0
21409,0
21410,0
21411,0
21412,0
21413,0
21414,1
21415,1
21416,0
21417,0
21418,1
21419,1
21420,0
21421,1
21422,1
21423,0
21424,0
21425,0
21426,0
21427,1
21428,0
21429,1
21430,0
21431,1
21432,1
21433,0
21434,0
21435,0
21436,0
21437,0
21438,0
21439,0
21440,0
21441,1
21442,0
21443,1
21444,0
21445,1
21446,1
21447,0
21448,0
21449,1
21450,0
21451,0
21452,0
21453,0
21454,0
21455,1
21456,1
21457,0
21458,1
21459,0
21460,1
21461,1
21462,0
21463,1
21464,0
21465,1
21466,0
21467,0
21468,1
21469,0
21470,1
21471,0
21472,1
21473,1
21474,0
21475,1
21476,0
21477,0
21478,0
21479,0
21480,0
21481,0
21482,0
21483,0
21484,1
21485,1
21486,0
21487,1
21488,0
21489,0
21490,0
21491,0
21492,0
21493,1
21494,0
21495,1
21496,0
21497,0
21498,0
21499,0
21500,1
21501,1
21502,0
21503,1
21504,0
21505,1
21506,0
21507,0
21508,0
21509,1
21510,0
21511,0
21512,1
21513,0
21514,0
21515,0
21516,0
21517,0
21518,0
21519,1
21520,0
21521,1
21522,1
21523,1
21524,0
21525,1
21526,1
21527,0
21528,0
21529,0
21530,0
21531,0
21532,0
21533,0
21534,1
21535,0
21536,1
21537,1
21538,0
21539,0
21540,1
21541,0
21542,0
21543,1
21544,0
21545,0
21546,1
21547,0
21548,1
21549,0
21550,0
21551,0
21552,0
21553,1
21554,0
21555,0
21556,0
21557,1
21558,1
21559,0
21560,0
21561,1
21562,1
21563,1
21564,1
21565,1
21566,1
21567,0
21568,0
21569,0
21570,0
21571,0
21572,0
21573,1
21574,0
21575,0
21576,1
21577,0
21578,0
21579,1
21580,0
21581,0
21582,0
21583,1
21584,0
21585,0
21586,1
21587,0
21588,1
21589,0
21590,1
21591,0
21592,0
21593,0
21594,0
21595,1
21596,1
21597,1
21598,1
21599,0
21600,0
21601,1
21602,0
21603,0
21604,1
21605,0
21606,0
21607,0
21608,0
21609,0
21610,0
21611,1
21612,1
21613,0
21614,0
21615,0
21616,1
21617,0
21618,0
21619,0
21620,1
21621,1
21622,0
21623,0
21624,0
21625,0
21626,1
21627,0
21628,1
21629,1
21630,0
21631,0
21632,0
21633,1
21634,0
21635,0
21636,0
21637,1
21638,0
21639,1
